src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
4,18Nb,13,22Nb,0.924429,-0.8324,0.1676,-0.3655,0
4,18Nb,14,19Nb,0.971025,-0.8324,0.5,0.0,0
4,18Nb,15,40Si,0.864243,-0.7952,0.2048,0.2695,0
4,18Nb,16,20Nb,0.470085,-0.3324,-0.3324,0.0,0
5,20Nb,0,21Cr,0.527342,-0.1676,-0.5,0.0,0
5,20Nb,1,0Nb,0.460082,0.1662,-0.3338,0.2695,0
5,20Nb,2,13Nb,0.754063,-0.1676,-0.5,0.539,0
5,20Nb,3,17Nb,0.937697,-0.3338,-0.8338,0.2695,0
5,20Nb,4,18Nb,0.745774,0.3324,-0.6676,0.0,0
5,20Nb,6,24Nb,0.435626,-0.1676,-0.1676,-0.3655,0
5,20Nb,7,25Co,0.761104,0.0,-0.6676,-0.3655,0
5,20Nb,8,42Si,0.395621,-0.2048,-0.2048,0.2695,0
5,20Nb,9,43Si,0.755485,0.0372,-0.7048,0.2695,0
5,20Nb,10,47Si,0.916548,-0.3338,-0.8338,-0.1828,0
5,20Nb,11,48Si,0.415284,0.1662,-0.3338,-0.1828,0
5,20Nb,12,18Nb,0.944129,-0.6676,-0.6676,0.0,0
5,20Nb,13,22Nb,0.795984,-0.5,-0.5,-0.3655,0
5,20Nb,14,19Nb,0.527342,-0.5,-0.1676,0.0,0
5,20Nb,15,40Si,0.707812,-0.4628,-0.4628,0.2695,0
5,20Nb,16,20Nb,1.0,0.0,-1.0,0.0,0
6,24Nb,0,21Cr,0.494045,0.0,-0.3324,0.3655,0
6,24Nb,1,0Nb,0.73639,0.3338,-0.1662,0.635,0
6,24Nb,2,13Nb,0.963644,0.0,-0.3324,0.9045,0
6,24Nb,3,17Nb,0.935238,-0.1662,-0.6662,0.635,0
6,24Nb,4,18Nb,0.795984,0.5,-0.5,0.3655,0
6,24Nb,5,20Nb,0.435626,0.1676,0.1676,0.3655,0
6,24Nb,7,25Co,0.527342,0.1676,-0.5,0.0,0
6,24Nb,8,42Si,0.637176,-0.0372,-0.0372,0.635,0
6,24Nb,9,43Si,0.856593,0.2048,-0.5372,0.635,0
6,24Nb,10,47Si,0.71051,-0.1662,-0.6662,0.1827,0
6,24Nb,11,48Si,0.41524,0.3338,-0.1662,0.1827,0
6,24Nb,12,18Nb,0.795984,-0.5,-0.5,0.3655,0
6,24Nb,13,22Nb,0.470085,-0.3324,-0.3324,0.0,0
6,24Nb,14,19Nb,0.494045,-0.3324,0.0,0.3655,0
6,24Nb,15,40Si,0.759941,-0.2952,-0.2952,0.635,0
6,24Nb,16,20Nb,0.924429,0.1676,-0.8324,0.3655,0
7,25Co,0,21Cr,0.435626,-0.1676,0.1676,0.3655,1
7,25Co,1,0Nb,0.73639,0.1662,0.3338,0.635,1
7,25Co,2,13Nb,0.93504,-0.1676,0.1676,0.9045,1
7,25Co,3,17Nb,0.73639,-0.3338,-0.1662,0.635,1
7,25Co,4,18Nb,0.494045,0.3324,0.0,0.3655,1
7,25Co,5,20Nb,0.761104,0.0,0.6676,0.3655,1
7,25Co,6,24Nb,0.527342,-0.1676,0.5,0.0,1
7,25Co,8,42Si,0.812005,-0.2048,0.4628,0.635,1
7,25Co,9,43Si,0.637176,0.0372,-0.0372,0.635,1
7,25Co,10,47Si,0.41524,-0.3338,-0.1662,0.1827,1
7,25Co,11,48Si,0.41524,0.1662,0.3338,0.1827,1
7,25Co,12,18Nb,0.761104,-0.6676,0.0,0.3655,1
7,25Co,13,22Nb,0.527342,-0.5,0.1676,0.0,1
7,25Co,14,19Nb,0.795984,-0.5,0.5,0.3655,1
7,25Co,15,40Si,0.812005,-0.4628,0.2048,0.635,1
7,25Co,16,20Nb,0.494045,0.0,-0.3324,0.3655,1
8,42Si,0,21Cr,0.401444,0.0372,-0.2952,-0.2695,0
8,42Si,1,0Nb,0.392787,0.371,-0.129,0.0,0
8,42Si,2,13Nb,0.401444,0.0372,-0.2952,0.2695,0
