src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
0,Co0,1,Mo9,0.5,-0.5,0.0,0.0,1
0,Co0,2,Ta10,0.5,0.0,0.5,0.0,1
0,Co0,3,Mo11,0.5,0.5,0.0,0.0,1
0,Co0,4,Mo12,0.5,0.0,-0.5,0.0,1
0,Co0,5,Mo13,0.5,0.0,0.0,-0.5,1
0,Co0,6,Mo14,0.5,0.0,0.0,0.5,1
1,Mo9,0,Co0,0.5,0.5,0.0,0.0,0
1,Mo9,2,Ta10,0.707107,0.5,0.5,0.0,0
1,Mo9,3,Mo11,1.0,1.0,0.0,0.0,0
1,Mo9,4,Mo12,0.707107,0.5,-0.5,0.0,0
1,Mo9,5,Mo13,0.707107,0.5,0.0,-0.5,0
1,Mo9,6,Mo14,0.707107,0.5,0.0,0.5,0
2,Ta10,0,Co0,0.5,0.0,-0.5,0.0,1
2,Ta10,1,Mo9,0.707107,-0.5,-0.5,0.0,1
2,Ta10,3,Mo11,0.707107,0.5,-0.5,0.0,1
2,Ta10,4,Mo12,1.0,0.0,-1.0,0.0,1
2,Ta10,5,Mo13,0.707107,0.0,-0.5,-0.5,1
2,Ta10,6,Mo14,0.707107,0.0,-0.5,0.5,1
3,Mo11,0,Co0,0.5,-0.5,0.0,0.0,0
3,Mo11,1,Mo9,1.0,-1.0,0.0,0.0,0
3,Mo11,2,Ta10,0.707107,-0.5,0.5,0.0,0
3,Mo11,4,Mo12,0.707107,-0.5,-0.5,0.0,0
3,Mo11,5,Mo13,0.707107,-0.5,0.0,-0.5,0
3,Mo11,6,Mo14,0.707107,-0.5,0.0,0.5,0
4,Mo12,0,Co0,0.5,0.0,0.5,0.0,0
4,Mo12,1,Mo9,0.707107,-0.5,0.5,0.0,0
4,Mo12,2,Ta10,1.0,0.0,1.0,0.0,0
4,Mo12,3,Mo11,0.707107,0.5,0.5,0.0,0
4,Mo12,5,Mo13,0.707107,0.0,0.5,-0.5,0
4,Mo12,6,Mo14,0.707107,0.0,0.5,0.5,0
5,Mo13,0,Co0,0.5,0.0,0.0,0.5,0
5,Mo13,1,Mo9,0.707107,-0.5,0.0,0.5,0
5,Mo13,2,Ta10,0.707107,0.0,0.5,0.5,0
5,Mo13,3,Mo11,0.707107,0.5,0.0,0.5,0
5,Mo13,4,Mo12,0.707107,0.0,-0.5,0.5,0
5,Mo13,6,Mo14,1.0,0.0,0.0,1.0,0
6,Mo14,0,Co0,0.5,0.0,0.0,-0.5,0
6,Mo14,1,Mo9,0.707107,-0.5,0.0,-0.5,0
6,Mo14,2,Ta10,0.707107,0.0,0.5,-0.5,0
6,Mo14,3,Mo11,0.707107,0.5,0.0,-0.5,0
6,Mo14,4,Mo12,0.707107,0.0,-0.5,-0.5,0
6,Mo14,5,Mo13,1.0,0.0,0.0,-1.0,0
