0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-581557.4019,844752.0491,31932.88963,-13392.20619,-40502.85499,66670.04404,821.7980714,269.9721296,-879.7576019,-41.93569287,-86.79072807,476.9435517,86.72748588,-345.7068967,29.31237451,82.85594818,-4.833139025,14.30382095,-8.267874754,4.082663063,6.259140659,-4.418876707,-3.921887669,0.793758951,-0.426703607,4.351373804,-2.333015374,1.328084849,-2.064846205,-1.055561213,1.18664059,2.982584467,-0.681689983,1.625931346,0.811354543,-0.402574266,-0.077166649,-0.291198912,-0.350439247,-0.112957352,-0.324538897,0.357783817,-0.939879722,0.756657439,0.071103376,-0.213261495,-0.481337844,-0.440600132,0.19293649,0.001088214,0.175671056,0.12884047,0.013978999,-0.20421835,-0.055483029,-0.091937815,0.032826174,0.001273378,-0.01362022,-0.061680757,-0.023290304,0.044932881,-0.025201198,0.033738287
4473892.167,321128.3773,116545.0695,-2219.852221,-15302.29996,38285.25042,-49.78073192,83.57637472,53.3240645,-39.63964901,162.1854455,4.071852848,9.650545812,6.454749702,-3.425923852,9.727079422,4.460020712,6.283933695,6.756951152,7.442523555,4.489270711,13.14682699,-1.049978405,-4.740352613,-2.392412868,1.704358363,-2.615749867,4.550658229,-0.254260649,-1.343067009,-2.161262862,3.804126892,10.12559304,-0.490507325,-2.546825275,-0.346454335,1.236846334,-0.621012416,-1.091231398,-0.211983217,0.067054776,-0.325247891,0.415274471,0.102659157,-0.040176615,-0.219498492,-0.081954673,-0.540650089,-0.032815122,0.095068769,0.279707348,0.545986942,-0.302190877,-0.252382506,0.129154196,-0.010857824,0.085705199,0.104060451,0.039947372,0.060253577,0.021711179,-0.077141896,-0.04395052,0.010868517
-630025.9034,263009.8635,207368.521,-11971.90834,-19572.16158,39101.46705,474.420392,609.0178149,82.99321086,37.7765373,95.87587793,116.1487806,-108.9791385,56.8441556,-0.049790684,-13.28322282,22.76504489,-15.41336284,6.944849865,-2.127160251,6.322675653,3.256843502,2.805428115,0.696786525,-2.979471856,3.178417741,9.227200315,4.37162831,3.159064387,-1.107511982,-0.058502207,2.408937695,2.352515496,-0.43944402,0.977014735,-0.84357992,0.251103306,0.491394905,-0.050307264,-0.134328882,-0.276143864,0.443086808,-0.538587125,0.622580903,-0.175247286,-0.296295906,-0.451592616,-0.410706084,0.055421871,0.113248968,-0.046661297,-0.101384429,0.183742756,-0.00503296,-0.042823924,-0.021907456,-0.032660182,-0.025292574,-0.068189268,0.005456233,0.063915988,0.104424815,-0.040982632,-0.017843065
-468925.1612,154702.4123,402559.305,-28625.11864,-41349.59872,25391.6854,257.4983007,1373.539889,292.5870849,-58.12477976,169.7904225,-63.81095814,-14.43260423,-41.67366192,10.69909419,17.38974282,-10.19492846,8.292980183,-0.759082383,-37.95973994,-1.010122751,-4.306054359,9.490452327,1.786037873,-1.743437802,4.439132988,0.709230901,4.815923087,2.382626786,-5.241092967,0.850237702,-0.002819321,-0.27855688,1.30593649,3.045921752,0.759194099,0.166511809,-0.889358236,0.465169743,0.037449173,-0.29502891,0.204272697,-0.293294887,0.215492536,-0.881201592,-0.109316822,-0.250822825,-0.409037487,0.172548345,0.023947872,0.137208924,0.110978719,-0.138357593,-0.156055651,-0.034241428,-0.115563163,0.025808724,0.128641327,0.019649132,0.037495632,0.088043046,0.033660366,-0.022301705,-0.036813415
-606124.5112,572716.496,19826.94491,-7020.936834,-4790.555976,33487.80282,297.4236599,1050.970262,-337.008303,-85.98659061,150.3261736,8.054561873,169.4337332,53.54005686,14.9433063,11.66428308,12.21327687,-8.559985774,1.5745091,-26.32820877,-3.575695641,-3.178991975,14.20493014,3.544899838,-0.430564153,5.317577673,-5.880299712,2.252279638,-0.032483913,3.031591173,-1.080327984,3.64081573,1.335961279,-0.367428613,2.479960644,-0.693018329,-0.530247637,0.213766261,-0.439177778,0.043041359,-0.411716061,0.411126271,-0.114027807,0.687616525,-0.163029462,-0.241247849,-0.295423671,-0.345075589,-0.033109118,0.167206149,0.124119984,-0.201667903,0.005161164,0.018072059,-0.030961145,-0.033927432,-0.009349148,0.084573029,0.016817581,-0.016578598,-0.030229601,0.015183293,0.009509202,-0.004921315
-707685.4457,213301.2664,155041.2509,-24016.24942,-25433.01159,25457.90296,437.3112644,-915.7339689,163.2684203,-141.8252101,456.707125,70.1869226,29.25884517,2.417343413,5.842272043,15.61996989,6.140920759,-8.174876414,-0.41863643,9.85141046,-4.038648235,-0.709444301,-7.193966774,-0.456229598,0.410607889,4.800958894,-2.104495787,-2.493258989,-1.196695698,-1.698309978,0.672786676,2.143410267,-1.460993354,2.366653122,1.17815687,-2.039041949,-0.514876988,0.149784898,0.096158562,0.212072652,-0.961416098,-0.518618548,-0.579916103,0.598320917,-0.125398807,-0.493625266,-0.097956853,-0.185332801,-0.196448111,-0.083135395,-0.180855184,0.126399748,-0.175035547,-0.009979691,-0.119736683,-0.019378471,0.169942243,-0.006049552,0.022450469,-0.119323039,0.070543888,0.041645261,-0.029909281,0.030999764
-423611.6665,267526.4939,576566.2883,-14562.18444,-31944.88406,40150.11472,225.9093577,-815.4315282,-277.6382881,17.35449135,-93.70390466,-22.28446799,93.33069776,34.87081204,-2.468198954,-8.650644106,10.43331746,4.942307039,0.671176313,7.628537969,8.125087172,5.687281263,0.62568418,-2.406167114,3.245857692,6.456741106,-0.639967596,-2.299883261,-1.345521859,-2.46880693,-0.045682878,-1.693554237,-2.650146546,0.215674088,1.550272283,0.899325764,0.25753889,-0.625764293,-0.377963541,-0.066188872,0.074059404,0.095624993,-1.14344687,0.331730292,0.36122691,-0.225239078,-0.420080579,-0.374631558,0.258128632,-0.010174144,0.149880946,0.152733431,0.006133463,0.042550983,0.21694834,-0.135106635,0.026417843,0.014450743,0.115405503,-0.116049849,-0.0740715,0.027228428,0.031698555,-0.024058536
-707881.5468,-145475.7548,103529.5734,-15328.35348,-8535.830972,46308.3197,146.9180411,103.6316692,737.7568823,25.99986291,109.6772051,39.70925533,25.16404825,2.904986649,-3.111399816,40.19541993,-6.887890907,5.368722206,3.605094781,4.500844645,8.402472455,-4.459362367,-7.004968812,1.377418431,3.164492812,6.302434759,-2.153057841,-2.576576004,-1.876848937,-2.873855854,-2.3926943,-1.855931507,-1.074768722,0.946753681,1.32911561,-2.200607434,-0.27571508,-0.380168211,0.151117048,0.185648413,-0.006058559,0.158519577,-0.56537908,0.472063002,0.158218423,-0.036094064,-0.438600963,-0.494589132,0.164467228,0.034076646,0.139378216,0.20369859,0.008130144,-0.157385282,-0.078731024,-0.156261454,-0.010716878,0.006659219,-0.03985872,-0.050715729,-0.00492973,0.013934083,-0.000392257,0.008548238
-596100.7761,957645.1654,260803.419,-604.5222262,-18245.72232,26016.19264,571.7973842,85.75040402,-542.0061721,6.077419977,35.82170002,11.76900638,-27.26486109,110.3866605,14.10187082,47.59628014,-23.94114672,9.752290835,-7.895461929,0.900293363,1.995904785,1.814977061,7.308840976,0.378500837,0.418661587,5.264457272,7.386907897,2.843142253,3.942338464,-1.494017248,0.326873542,3.577376349,4.94661901,1.46127227,0.210233449,-0.883918247,0.116999205,0.719458985,-0.445759541,-0.332959922,0.157981752,-0.015476882,-0.613136474,0.677765335,-0.134846798,-0.277946693,-0.419322823,-0.248476365,-0.02128068,0.25567584,-0.114243711,-0.240279576,0.309087377,0.036964817,0.02193055,-0.066598502,-0.123731033,-0.027946912,-0.143114398,-0.08550373,0.038980435,0.122218313,0.032308709,0.044864465
-680640.8968,202075.0786,-318462.9929,-19420.88613,-17342.5508,33527.99377,77.25081194,-35.16751904,494.9112223,39.96696002,48.59109009,-7.652298509,5.448132483,-7.058330389,-12.63752734,19.46853525,-2.067780571,14.07455478,-1.213750895,5.872084794,5.489673125,-5.992492926,-4.739838771,0.835094835,-0.493892122,-1.372559241,-3.711429379,-0.219233021,-1.210274395,-1.710354385,0.815276728,0.97803752,-2.017209869,0.376936261,0.277847809,-0.779594989,-0.063657765,-0.162903961,-0.185068705,-0.006056603,0.07582618,0.14454426,0.157493893,-0.154958949,0.099670284,0.113540813,-0.049323913,-0.006682509,0.144139203,-0.181948731,0.074757326,0.103872105,0.066829713,-0.054227842,-0.011129078,-0.075212066,-0.064251493,-0.074295846,-0.047612332,0.005152147,-0.025011446,-0.042826126,0.026202378,-0.002080356
-668607.5681,912878.2343,269163.7725,11202.21038,7839.101788,33252.85761,185.3291222,158.2996469,-723.226254,-99.38671713,197.3124144,-49.8563953,-21.32257827,-13.46687105,-44.31354677,-9.383236086,2.004319894,31.81882091,-0.53141538,12.31392078,-6.952801602,-1.282477797,-3.814681378,2.084440479,3.911415971,4.842546977,1.624177938,0.439441404,-4.309976472,1.473954252,-0.435730415,3.925414696,-2.090668329,2.042091735,1.995708968,-2.02634326,-0.21054914,0.715682672,0.102915249,0.179691719,-0.342016657,0.568210839,1.012769132,0.76596004,-0.435585639,-0.358429284,-0.201803549,-0.323109792,0.066616631,0.219596178,0.1391137,0.203436961,-0.125795663,-0.026885934,-0.048158033,0.042569661,-0.008523295,0.031306914,0.096786228,0.057849114,-0.00530505,0.015222907,-0.023435089,-0.043704182
-646178.0237,161219.0088,297541.7641,-7540.471151,-3594.568998,41515.28899,356.2803868,299.9423482,100.8145264,-40.24222671,179.7507088,-34.52664413,3.787556632,-35.45695668,-26.48852892,20.74537157,-23.40405197,-35.94681166,2.095163361,4.9197389,-2.232032928,6.730499724,-4.388172164,0.383803007,2.820305723,-0.009272601,-0.28795803,-2.345346103,-2.134087689,-0.42308583,-0.750063699,3.001105808,0.062960119,1.066653611,2.383587659,-0.602223993,0.828719452,-0.458947892,-0.455862738,0.06322343,-0.188405942,0.165933551,0.152187585,0.899953393,-0.025350242,-0.208071618,-0.513368207,-0.327030105,-0.002587468,0.133571511,0.087743261,0.027614417,0.051456878,-0.156661666,0.099992051,0.137096037,-0.047716733,-0.06247266,-0.06347254,0.099167609,-0.028692723,0.089716845,-0.027537683,0.030177331
-708161.6679,57790.7819,72392.57424,73824.51429,-35987.18936,34973.73466,-153.3428501,164.300235,588.6148314,-158.8508268,161.1432875,8.898492494,12.97114221,-21.09604327,11.72199562,11.57190226,2.08287408,-5.016110816,0.424384244,-13.40987087,-6.844319055,-4.009061788,-5.498653388,0.650045926,-0.747020135,2.572117462,4.650089743,0.530547295,-6.311112222,14.06172068,9.323071386,-7.489846243,3.731537179,4.449709109,1.575741495,0.056936805,0.196359427,-0.104556667,-0.434070567,-0.233277651,-0.334225835,0.208756599,-0.451534248,0.18421727,0.062808566,-0.243881745,-0.204580409,-0.275548154,0.107429028,0.078607145,0.017550724,0.00546316,0.032003176,-0.102151209,-0.133128501,-0.038738338,0.119002475,0.017068578,0.035551413,-0.022976823,-0.030320227,-0.018304903,0.04193997,-0.016334853
-693758.3842,212146.7852,158049.1511,3576.6,5053.672971,42269.28516,87.0545008,-281.4901229,16.14791727,-71.17913829,152.2103969,-74.62801344,-49.82936652,-38.53666515,90.44471931,7.776779129,12.10359155,-5.210610138,2.991651058,8.73494878,0.097884248,0.883043811,-4.774426168,0.190902206,0.199028247,3.621870512,-1.096697827,-1.337122182,-1.561172031,0.920126507,-0.417691521,3.4065297,-1.915500718,2.454605159,1.815701524,-1.487334124,-0.126404571,0.0086819,-0.212360734,-0.294160061,-0.430775562,0.697313747,-0.057789736,0.509478377,-0.138276365,-0.239946674,0.005639388,-0.136064086,0.097982381,0.059950517,-0.104284613,-0.011630012,-0.189587538,-0.010746325,-0.157367207,0.085532896,0.126735514,0.027930929,0.041115336,-0.153064355,0.011580187,-0.072366589,-0.021366433,0.079490041
4473892.167,321128.3773,116545.0695,-2219.852221,-15302.29996,38285.25042,-49.78073192,83.57637472,53.3240645,-39.63964901,162.1854455,4.071852848,9.650545812,6.454749702,-3.425923852,9.727079422,4.460020712,6.283933695,6.756951152,7.442523555,4.489270711,13.14682699,-1.049978405,-4.740352613,-2.392412868,1.704358363,-2.615749867,4.550658229,-0.254260649,-1.343067009,-2.161262862,3.804126892,10.12559304,-0.490507325,-2.546825275,-0.346454335,1.236846334,-0.621012416,-1.091231398,-0.211983217,0.067054776,-0.325247891,0.415274471,0.102659157,-0.040176615,-0.219498492,-0.081954673,-0.540650089,-0.032815122,0.095068769,0.279707348,0.545986942,-0.302190877,-0.252382506,0.129154196,-0.010857824,0.085705199,0.104060451,0.039947372,0.060253577,0.021711179,-0.077141896,-0.04395052,0.010868517
9288677.268,-203737.2645,200629.6195,11153.90168,15796.29737,6520.600608,9670.810239,544.6273893,842.8034932,77.10275865,-55.3616751,-16.55158094,37.12857298,26.17028635,8.504469742,9.005962379,5.022203752,-19.85119473,-29.37267359,5.475342724,-5.834980612,-13.40008934,-7.18726053,-5.071784022,-1.15061641,4.922426967,-1.974295597,10.47850071,-8.854414855,-0.205336445,8.359946856,10.42067249,-0.538595158,-4.726869027,-3.605211758,2.944045034,-0.212055266,-0.833283098,-1.199905237,-0.377445231,-0.127017293,0.315079966,-0.882032715,-0.147485707,0.069861858,0.021289697,0.838156372,0.322821955,-0.12948609,0.15768486,0.115426491,-0.000204682,0.206797644,-0.338540807,-0.089346173,-0.037993101,0.207580045,0.057692144,-0.006312098,-0.164129425,-0.048986376,0.097352753,0.020068366,-0.062244263
4433608.773,-265717.8217,293215.4783,-457.9893284,7330.705273,8736.366605,-264.0131559,566.5729149,-280.9832207,65.84526024,25.11512562,147.1986635,-124.8266726,78.41965117,-0.235065972,-0.343504813,16.548999,-10.15244206,-14.4407083,4.120726304,-5.213686206,2.368431206,-5.78376847,-0.041470832,5.670598206,5.411262045,-7.761196106,6.217680628,6.783292706,0.597342469,3.623873215,-1.228911649,-1.985136499,-2.14321523,-0.745507847,1.43437153,-1.436123983,-0.539553368,-1.415843172,-0.511916322,1.415412081,-1.152078363,0.629544058,0.488048152,-0.226665244,-0.080221717,0.098791578,-0.264160733,-0.27016779,-0.02235247,0.353551899,-0.003593441,0.072722461,-0.025364893,-0.113015899,0.037516076,-0.002898807,-0.044110633,0.112536614,0.094724614,0.080156896,0.083480377,-0.091998524,0.018416039
4568234.701,-375046.5091,490679.864,-17086.36042,-14432.56598,-6236.453568,293.0477074,1418.44777,24.22220205,-22.11863912,100.7166275,-57.88217728,-22.4287704,-18.11170163,8.965015078,16.1918148,-5.234217351,9.647897733,-10.78747833,5.002781195,9.936700012,26.13087334,1.053273564,-3.04823335,-0.941360668,6.937676291,0.121723175,1.086727752,-3.485917065,1.028676681,1.672787499,0.937153847,-1.758907684,-0.919346503,-1.195639907,1.479357505,1.243064428,-0.74208701,-1.160292173,-0.248489803,0.053102863,0.594363195,1.11782807,0.40897052,0.604884181,0.092988526,0.413249344,-0.04190592,0.030336288,-0.002504648,-0.430616191,-0.082081631,0.194083244,-0.229198715,0.109179517,-0.061074071,-0.092659406,0.116634147,0.133271975,0.034430258,0.114752183,0.017006877,-0.008829588,-0.010634257
4453428.485,46812.13082,104267.3274,4525.842889,22098.1441,2869.028513,-505.3281887,990.2700428,-208.2457341,-48.67923778,86.74997326,42.98020236,168.9508754,64.88110496,23.87592251,22.66129825,15.26800072,-8.851926092,-13.38242152,7.946979093,0.565308154,10.55080619,-3.940352852,-4.462601729,3.690696205,4.840361706,-1.843117083,4.468512362,1.921996059,-1.117648317,3.860937121,-1.012796593,-3.122945981,-1.2203827,-2.269029982,0.391522129,2.84297405,-0.004685419,0.414891397,-0.122648615,0.491601195,-0.205310066,-0.047320084,0.037100053,-0.383348821,0.018452516,0.207620513,-0.424072534,-0.192223914,-0.08622554,0.087577564,-0.438853401,-0.20485742,-0.15489511,0.067954897,0.042898145,0.20985496,-0.002329895,-0.135506969,-0.044781768,0.049945231,-0.008561566,0.091319168,0.000722736
4393049.782,-316598.2986,240916.3686,-9495.272697,6284.219105,-4960.715919,-278.9329494,-911.4333825,-205.8254831,-105.0780479,402.9611489,98.31138413,22.49589554,49.62257487,-5.869987873,6.455872619,19.42471052,-15.14831878,-2.771483104,-3.533670374,7.31047146,-15.50180825,-1.421149821,-3.171266952,-2.678531656,11.82842746,1.53542285,-1.35187626,-4.762520751,-0.495301581,-1.443807977,0.836554974,-0.241382832,0.256722286,-2.113905201,3.315147583,0.436314555,0.105944222,-1.163745299,-0.73484839,-1.182731574,-0.328752502,0.040913267,-0.005843026,-0.147552377,-0.587694351,0.035897876,-0.070302295,-0.342479956,0.106622751,0.050821504,0.072122385,0.134595788,0.172172334,0.182940112,0.082188171,0.016550292,-0.090533313,-0.035095958,-0.005587369,0.055205946,-0.212103267,0.011066056,0.055961927
4608151.452,-261870.2746,667925.0012,-509.1790885,-766.1975871,8041.66877,402.0196564,-805.4372928,-44.12335818,66.82269252,-128.9865837,-27.89585187,75.10737838,20.46841792,-4.532214706,4.106509025,-5.248459142,-24.73411533,-19.31050291,-3.997873821,-5.684380756,4.444078277,-9.39082253,37.5034409,-9.340464951,7.284585281,0.436243034,0.712594501,-2.389185063,-2.466208585,-0.166296616,-0.03685137,0.239017893,-1.288562666,-1.937916735,-0.057489215,1.368381124,-0.099300133,-0.791513065,-0.303627365,-0.040950916,0.354089078,0.307546265,0.335548598,-0.445620712,-0.090436655,0.442186579,0.166691733,-0.157696825,0.011518463,-0.031306913,0.10472553,0.034872546,-0.147487599,-0.018695747,-0.015074505,0.002927098,0.007756599,0.005155023,0.077149344,-0.014013996,-0.031005757,0.032748424,-0.050882929
4382440.772,-692405.8836,193708.8198,-1661.305661,22066.046,14949.06447,-578.011528,54.175171,398.1556526,64.47931855,58.35886467,46.32615652,8.37260113,38.72086893,-7.651123115,44.44583919,-11.59788434,-8.409086483,-14.57135051,-6.878308676,-0.92882237,-3.921129231,-8.755604887,-3.563320811,4.366750249,10.24417413,3.491538798,1.270085815,-7.161709301,-0.994071496,-4.425650983,-1.016565572,0.239096442,-3.579324328,-2.043304534,0.831101714,-0.097455153,-2.163404961,0.986011901,0.592368656,-0.05534384,-0.298695626,0.333016486,0.202998548,0.069830824,0.047096891,0.487965927,-0.09858625,-0.013689319,0.383374056,0.091978713,0.08472848,0.091008811,-0.000627539,0.000402267,-0.294454779,0.066226833,0.010432383,-0.083847415,-0.066520634,0.081816594,-0.0027034,-0.017121507,-0.036172434
4462177.75,434792.5357,347104.0668,10839.82149,8489.948231,-4424.387891,-314.0316836,-59.43598729,369.9735053,57.26950945,-24.01741431,71.431815,-34.8897293,85.59576809,26.61404497,61.25201932,-24.11358068,0.734720174,-23.65658405,1.151977371,-3.134782554,5.951334807,-7.729266086,-1.092601232,6.164189266,5.369208932,-6.852048305,6.401266239,9.518185734,1.6415518,3.445615604,-0.249176035,-1.248423916,-3.461975518,0.149302775,1.838478712,1.248501785,0.430030796,-0.005939239,0.296281805,-1.471521126,0.359117155,-0.148115836,-0.172192456,0.23782873,0.049581845,-0.237451317,0.389750932,0.16044669,0.419001511,-0.019002023,0.479098989,0.195078884,0.01668225,-0.015979752,0.008735656,0.024493836,0.024081696,-0.125928255,-0.016447322,-0.083032452,-0.016993109,-0.088059158,0.025037383
4437611.979,-329226.6437,-237334.0941,-8794.854752,8590.878741,3019.545966,-538.2708975,-100.331918,154.5651384,63.11962776,-33.73576304,16.00605154,-0.193333262,-1.207882373,-19.02874203,17.04959132,-8.008726836,10.26160546,-2.914122896,-5.952902408,-5.594209047,-4.318303835,-2.301413436,-3.567834259,0.621880157,-0.578016812,3.565674656,1.397723983,-4.772594475,1.807118975,-1.999725641,2.244697332,0.02310889,-0.386607483,0.980984618,-0.836005923,-0.331816207,-1.495078552,0.93341935,0.600273968,-0.032462309,-0.183244177,0.38807995,0.16215442,0.033153214,-0.02016946,0.232070908,-0.010952863,0.162516689,0.116363539,0.08044057,0.007510305,0.063014033,0.092664763,0.035875254,-0.242925043,-0.009163695,-0.035864976,-0.091644067,-0.034009259,0.057884536,-0.010167691,-9.12E-05,-0.01617855
4407668.763,389452.767,355676.1079,23799.02028,35451.84175,2596.164343,-677.2702672,22.87739824,192.3562126,-32.97561145,131.7334804,16.62633236,-21.89384237,-15.46322859,-37.65360757,-10.94375499,15.53353007,22.70058942,2.126792635,-5.959095659,8.63282617,-8.273532351,-0.16289285,-1.754042925,0.528688524,5.690124619,-0.534468236,1.102778425,-5.381711379,-5.137614024,2.0853502,-0.764349192,0.384487721,-0.301547344,-1.223722778,2.736566846,-0.172941591,0.347928846,-0.310161417,-0.505689961,-0.254087538,0.220739926,-0.107775043,-0.433307561,-0.022072849,0.104281755,-0.103975115,0.050138412,-0.053228262,0.034460584,-0.048411417,-0.012265589,0.053449254,-0.184703592,-0.083833306,0.019426016,-0.077034316,-0.230823366,0.085314614,-0.03175698,0.119355064,-0.106409254,-0.144459279,-0.032063641
4420917.443,-368704.9253,384455.4013,4891.186558,24476.33896,10414.74555,-390.5996269,265.7496805,-261.5697719,-3.023415135,108.4652401,-6.608953582,-6.529439592,8.120198333,-28.30492449,28.47966447,-23.59405623,-34.28217609,-13.52567675,-8.421280302,4.63270709,-3.001695504,-0.752816025,-3.378810717,3.001106385,2.450645313,1.072881838,-0.619490339,-2.921799011,-3.225306609,2.73676097,0.3493608,-0.338135485,-1.581589973,-2.751195227,0.623234275,-1.198708355,-0.33122309,0.034994826,-0.193198744,-0.391122573,0.857386937,-0.198963034,-0.528482425,-0.508416387,0.0434232,-0.04275181,-0.119053514,-0.133052311,0.045435357,-0.160603472,-0.043776966,0.084371743,-0.119809392,-0.106890511,0.018275072,-0.005860207,-0.082736794,0.183461065,-0.057927438,-0.039851939,-0.04085469,-0.073549659,0.017534868
4386127.16,-486177.8214,150102.0669,87103.25947,-8877.548978,4930.645369,-848.169952,139.9425301,263.4681319,-93.88333081,83.27749486,51.48567133,19.84773721,29.30302695,5.448345731,-1.457533326,23.26235898,3.571773665,16.42886947,0.577771554,9.668555995,-11.37810608,-0.187592722,-2.978190597,-3.036992007,7.093159311,-4.285912915,-1.733572004,-5.921490879,-3.628406991,-2.952845003,-0.549695454,0.319095846,1.362590052,-2.162956325,3.858114477,1.535528018,-0.507015168,-2.43954407,-0.715205445,-0.67407897,0.181813409,1.006090352,-0.620579869,-0.012370144,-0.168308909,-0.245668867,0.159885316,0.556016454,0.018167225,0.174886723,-0.074299383,-0.094192333,0.130769582,-0.264022041,0.105912579,-0.022760007,0.175435582,-0.091835093,-0.045100973,-0.046693832,0.183280732,0.039559102,-0.03805688
4389838.583,-317493.3068,243694.2151,17415.46818,34742.76809,12133.94583,-642.1151127,-347.4609638,-354.7332424,-26.24749603,82.76969941,-37.43424144,-60.8722353,12.09272385,92.25617812,22.84893463,11.42925594,-7.15490811,-19.55894718,-2.710093607,8.886907387,-12.98723832,-1.704984539,-1.390480437,0.337482116,6.318791609,0.251865026,-0.904102205,-2.449936177,-3.637277121,2.258888977,-0.040334461,0.170099923,-2.263534569,-2.217462541,2.305086659,-0.579003872,0.364738436,1.35402098,-0.324625132,-0.01056734,0.329699104,-0.01908958,0.551267533,-0.235139279,-0.030004378,-0.24854573,-0.214576511,-0.146363513,0.126885303,-0.071810318,0.067637832,0.048749942,-0.082644571,0.220185691,0.146113899,0.045912331,-0.033489139,-0.036252461,0.202196028,-0.177082025,-0.092851837,0.157705431,-0.016534521
-630025.9034,263009.8635,207368.521,-11971.90834,-19572.16158,39101.46705,474.420392,609.0178149,82.99321086,37.7765373,95.87587793,116.1487806,-108.9791385,56.8441556,-0.049790684,-13.28322282,22.76504489,-15.41336284,6.944849865,-2.127160251,6.322675653,3.256843502,2.805428115,0.696786525,-2.979471856,3.178417741,9.227200315,4.37162831,3.159064387,-1.107511982,-0.058502207,2.408937695,2.352515496,-0.43944402,0.977014735,-0.84357992,0.251103306,0.491394905,-0.050307264,-0.134328882,-0.276143864,0.443086808,-0.538587125,0.622580903,-0.175247286,-0.296295906,-0.451592616,-0.410706084,0.055421871,0.113248968,-0.046661297,-0.101384429,0.183742756,-0.00503296,-0.042823924,-0.021907456,-0.032660182,-0.025292574,-0.068189268,0.005456233,0.063915988,0.104424815,-0.040982632,-0.017843065
4433608.773,-265717.8217,293215.4783,-457.9893284,7330.705273,8736.366605,-264.0131559,566.5729149,-280.9832207,65.84526024,25.11512562,147.1986635,-124.8266726,78.41965117,-0.235065972,-0.343504813,16.548999,-10.15244206,-14.4407083,4.120726304,-5.213686206,2.368431206,-5.78376847,-0.041470832,5.670598206,5.411262045,-7.761196106,6.217680628,6.783292706,0.597342469,3.623873215,-1.228911649,-1.985136499,-2.14321523,-0.745507847,1.43437153,-1.436123983,-0.539553368,-1.415843172,-0.511916322,1.415412081,-1.152078363,0.629544058,0.488048152,-0.226665244,-0.080221717,0.098791578,-0.264160733,-0.27016779,-0.02235247,0.353551899,-0.003593441,0.072722461,-0.025364893,-0.113015899,0.037516076,-0.002898807,-0.044110633,0.112536614,0.094724614,0.080156896,0.083480377,-0.091998524,0.018416039
