0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-1100256.537,-3114221.808,153193.3393,143334.8365,148315.1861,-77143.33407,-770.9486272,1087.46681,-727.5077218,-303.9469065,378.8772441,294.0155111,-108.4562011,-40.68420474,-255.2176793,131.2727733,333.5800898,-247.6598289,-79.47825638,45.69105862,-34.55434512,40.17043808,17.50223825,43.98481895,-9.840909903,20.35055202,18.32507034,-0.882497202,2.970018562,-12.83312032,-7.907882272,0.073145084,0.296988633,2.932718636,-1.247153177,2.431415074,0.44212834,3.182356397,-1.684738592,2.333616425,-0.213875833,0.749983938,0.687370207,-1.541728669,0.238167944,-1.648843427,-0.16507614,-0.496598932,0.618613943,-0.058687116,0.464771743,0.508639226,-0.389407479,-0.363716168,0.039291699,-0.234024225,-0.090916526,-0.119765513,-0.102845479,-0.223733685,0.384608457,-0.218714565,0.04864868,-0.006441798
8019132.338,-1472847.591,120509.9353,72437.13819,81203.81952,-44237.54964,-318.8225534,-746.4344236,-557.5668697,-85.07600058,12.81571935,-242.7505461,63.43488231,91.08013403,224.5591877,-58.69871809,-25.00329219,60.12596614,13.312056,81.7404204,-36.84217658,63.34069827,3.63678624,-38.16679512,-1.412416215,-16.56464089,1.523734634,-0.663958876,3.760540155,1.198089194,6.294287496,15.99517439,3.403378112,1.777430457,13.31564628,6.881288977,5.027520618,2.668428052,0.68067388,0.064478601,0.575561776,1.912525871,1.770528308,-0.385701983,1.708008952,-0.131176247,-0.594403347,-0.694851699,0.063176856,-0.187934799,-0.405185856,-0.626669359,0.297295751,0.492732558,0.099898735,0.125637808,0.383058893,0.324789089,-0.021804877,0.156392752,-0.280042171,0.228305797,-0.233259852,-0.18736754
-1240052.745,-1490915.344,70706.75156,128507.7032,76108.88295,-37691.3149,-323.1477923,185.7019524,236.2390441,-4.84313486,-214.9782601,122.0846094,-381.7255482,29.52129299,24.18501102,47.01556302,9.113666854,48.58251696,-16.06267948,13.14876126,7.194941486,-51.87650166,-17.72619555,-0.391410652,9.766288278,-18.06981182,7.500613947,4.647747992,-9.178849804,-3.160858598,7.12908289,7.883763517,1.635738281,-4.462767249,-4.618615748,5.808005447,-3.640152594,0.28496437,0.462189943,-1.376270998,0.466377573,-1.809389075,-3.562240458,-1.643605819,-0.309542863,0.22165867,-0.796550577,0.681645849,-0.071991379,0.136563992,-0.540440632,0.155255837,0.613082169,0.519700802,0.307784152,-0.255409488,-0.042064439,-0.154533035,0.107682474,-0.297468627,-0.455204325,-0.08507832,0.242577556,-0.063741395
-1157626.982,-2489099.719,360498.2397,76317.75266,50527.91287,-39452.66212,-2014.05904,282.8888918,-271.7336211,-218.1546332,160.2897867,245.4734566,335.7407986,-123.7959182,82.5529184,-59.32799,-55.30569264,49.99951563,-6.623442964,-17.3236277,12.45649238,-40.86457005,-29.63884909,-8.113742666,11.10405612,-14.61526654,8.922794768,-0.595017241,-9.201736726,3.361992663,-1.165974888,6.654527228,0.466225793,1.577150517,4.292354692,-5.804837021,-5.605675168,4.373038781,-4.043947934,-0.089125543,-0.330082043,-1.389086162,-1.820129968,-0.097273869,-0.322832944,0.840664073,0.204646617,0.665009435,0.674890251,-0.087278091,0.289975113,0.270339562,-0.05119599,-0.284597024,0.170837404,0.092059055,-0.170035216,-0.032484582,-0.158446464,1.016019075,-0.377191574,-0.108898805,-0.162490722,0.044943433
-1294043.201,-1423827.069,232560.9781,-35812.44496,59304.42075,-54618.98209,-250.8925589,-506.5248334,90.67063242,65.43686926,294.6839706,-601.5803687,-190.5792695,-290.0508537,89.93806916,-120.4003535,-17.34369913,35.78007926,-54.80923036,-24.41536221,21.34150297,7.699257997,-3.581032877,-9.31993252,0.041270493,12.96587961,-20.36109574,5.960989291,2.990601548,0.102454602,-3.150653718,-4.977090987,-4.813360867,-5.263487954,-1.532974478,-2.457266336,1.069566491,0.518300567,1.691576272,-1.292208951,2.871336741,1.842890163,0.189129146,0.120655727,-2.266564671,-0.665349956,-0.157803821,-1.106637914,-0.741946011,-1.265992833,-0.211809645,-0.215930236,-0.794622134,0.692349025,0.196754221,0.908444051,0.029000432,0.004247496,-0.212544954,-0.273580485,-0.547268786,-0.256622665,0.057313149,0.268152445
-974916.2997,-765979.8318,-1122569.825,62901.58054,95457.14599,-32523.49881,1444.633023,-316.0080382,71.67295861,1075.281629,294.1534073,-207.5607151,204.5659537,-31.42648286,46.07569834,-46.90086432,-39.91330812,-15.81612582,58.7227962,22.90403526,-10.49748055,-27.0431764,-1.793234608,51.63077111,11.97174282,-13.23620292,2.398685615,-0.038428617,11.29833154,-5.363372844,0.716092717,-1.855856097,-1.778595003,-2.989271049,1.402478469,-4.434067765,5.777664347,-3.918497723,1.583220627,-3.12528187,-0.988195905,0.353912105,-2.958460012,3.180178176,-0.534873313,-0.475343655,1.598303781,-0.561803849,-0.58799523,0.615521309,-0.253929942,0.031062951,0.829080728,-0.502658056,-0.460660133,-0.391955538,0.707226015,0.68527073,0.066153175,0.216728239,0.003445315,0.139654427,-0.168174395,0.027316758
-1133284.474,-3108274.07,-477974.7078,93087.26479,69238.75818,-8011.968898,1077.27142,1072.407123,-499.0741501,70.41660522,-58.10538504,149.0642155,-75.40895624,-27.07658785,48.12866632,-108.8094436,3.995283271,-8.743942237,-7.400637004,-68.53613883,3.978139864,-47.62347189,9.339918517,-8.265314202,5.451483129,-21.37223232,4.820849192,-8.41036382,-13.2227714,1.870689582,9.75385419,7.759468293,6.13292636,-4.961349091,-1.445433587,3.011175605,0.166337864,-0.254691234,4.38075618,5.165373341,-1.267237512,-1.090823944,0.152562782,0.297745003,-1.455532087,-1.658801665,-1.239865393,-0.841055301,-0.086334001,0.21740878,-0.712834395,0.076910588,-0.268193437,0.134925798,-0.121041445,-0.25628863,-0.554723867,0.050379222,0.152179988,-0.26789842,0.317459902,0.193539845,0.157824176,0.332375609
-1282593.044,-1089109.281,-128068.0263,70792.07843,65526.0396,-49146.15972,-481.0003799,-185.6764629,447.2734761,241.4168098,39.88283069,-76.33049062,49.73125383,20.22482464,11.2513565,-68.62465741,-25.97166778,95.22653872,44.58994024,-14.97363553,47.97001219,3.969916297,-4.656281898,-18.5703398,-20.13998647,-19.07878543,-6.616779875,-1.850910825,8.393930202,1.475094705,0.912283202,-4.011575691,1.921571062,0.559874092,-0.602888718,-0.837817975,-4.972821053,-0.673574123,-0.134348902,1.052396333,1.71338903,1.42922102,1.313938334,-2.72783426,1.316872529,0.08181679,1.524974624,1.322169302,-1.489240673,-0.847414257,0.868972167,-0.445679722,0.369515786,-0.469228164,-0.064547426,-0.078870275,-0.357644528,0.384533707,-0.610757936,-0.127689752,0.20362626,0.323254063,0.02156862,-0.11301645
-1328450.045,-723779.2922,1058245.404,41400.31916,126985.5827,28900.5668,-234.8216926,-826.6836725,679.7725333,-532.8708916,222.5339204,-89.05169679,42.44097219,-44.87537366,-156.4446492,-39.22101974,4.863349339,64.36338127,-47.64789049,-37.11639329,46.08261206,26.49773443,-27.11051684,-14.16537895,-0.39449614,41.81475754,-11.93461712,2.115860208,-5.395834353,3.689029324,-2.066581309,-4.178801031,1.492229917,-1.015155423,-1.507490005,-5.367626414,0.752626042,-0.586391131,1.197458702,-1.585869199,-3.603976247,-1.064363987,0.655570745,-1.920008959,-0.577635908,1.968678991,-1.466755931,-0.714936209,1.949737456,1.040681528,0.043058264,-0.191409045,1.095840627,0.892858982,-0.57273516,-0.164230075,-0.001959311,-0.114360503,-0.203873493,-0.006587427,-0.162084013,-0.06209587,-0.114313018,-0.101607619
-1310860.924,-1423935.846,232215.4886,-51339.488,76897.89846,-57679.33462,-376.724745,-526.4783536,94.39378542,74.51515179,-246.1355585,-312.3844754,195.623409,56.41596177,-128.9600115,51.77203379,-39.28131025,148.9234174,-37.6455334,-56.24764959,-14.23055369,-4.446577838,9.603441173,-17.79298338,8.964178056,-16.31982853,-4.967724963,7.298445411,10.14981175,7.980493848,-2.275692086,-11.07117524,3.021675775,1.377992558,-1.369632222,-2.380273008,2.507020009,-0.002905821,-0.094011865,-1.101245872,1.134055439,-0.900450329,2.840173562,-0.713609078,0.231623718,-0.540753518,-1.8106927,0.153164388,-0.148005063,1.093639046,-0.244383371,0.043415085,0.501175755,-0.216427257,-0.211404726,0.356169626,0.11387177,-0.233707524,0.477955973,0.047819744,-0.035181114,-0.509485753,-0.242835384,0.216714283
